product_id,category,supplier,region,responsible,minimum_stock,maximum_stock,current_stock,monthly_sales,sales_last_7_days,sales_last_30_days,lead_time_days,unit_cost,seasonality_index,demand_trend,target_risk_level,stock_turnover_rate,safety_stock_ratio,stock_coverage_days,stock_pressure_index,inventory_value,excess_stock,stock_deficit,sales_velocity,reorder_urgency,daily_sales,days_until_stockout,stock_value_ratio
P00205,Eletrodomésticos,Fornecedor D,MG,Fernanda,64,256,357,37,7,30,21,802.96,0.78,0.36,medium,0.10364145658263306,0.1792717086834734,289.4594594594594,0.0196078431372549,286656.72000000003,101,0,0.9333333333333333,-13.952380952380953,1.2333333333333334,289.4594594594594,0.003872227380540738
P00206,Automotivo,Fornecedor C,PR,João,451,2706,169,948,131,564,26,239.67,0.34,0.45,high,5.609467455621302,2.668639053254438,5.348101265822785,0.7751479289940828,40504.229999999996,0,282,0.9290780141843972,10.846153846153847,31.6,5.348101265822785,0.7021488866718365
P00207,Medicamentos,Fornecedor A,GO,Pedro,16,48,21,146,50,216,43,42.78,1.36,-0.08,medium,6.9523809523809526,0.7619047619047619,4.315068493150685,2.380952380952381,898.38,0,0,0.9259259259259259,-0.11627906976744186,4.866666666666666,4.315068493150685,4.8754424631002475
P00208,Bebidas,Fornecedor F,MG,Juliana,253,1518,2380,363,66,285,44,624.27,0.73,-0.33,medium,0.15252100840336136,0.10630252100840336,196.69421487603307,0.02773109243697479,1485762.5999999999,862,0,0.9263157894736842,-48.34090909090909,12.1,196.69421487603307,0.007329569340350874
P00209,Medicamentos,Fornecedor B,PE,Pedro,322,1932,136,985,212,910,27,562.95,1.44,0.32,high,7.242647058823529,2.3676470588235294,4.1421319796954315,1.5588235294117647,76561.20000000001,0,186,0.9318681318681319,6.888888888888889,32.833333333333336,4.1421319796954315,0.3859657372141502
P00210,Móveis,Fornecedor H,GO,Pedro,135,810,1569,86,23,99,16,402.73,1.57,-0.1,medium,0.05481198215423837,0.08604206500956023,547.3255813953489,0.014659018483110261,631883.37,759,0,0.9292929292929293,-89.625,2.8666666666666667,547.3255813953489,0.004083031968383659
P00211,Automotivo,Fornecedor J,RJ,Maria,21,63,20,359,44,188,26,644.25,1.86,0.44,high,17.95,1.05,1.6713091922005572,2.2,12885.0,0,1,0.9361702127659575,0.038461538461538464,11.966666666666667,1.6713091922005572,0.8358556461001164
P00212,Alimentos,Fornecedor E,CE,Pedro,25,75,1,795,243,1041,33,551.06,1.93,0.45,critical,795.0,25.0,0.03773584905660377,243.0,551.06,0,24,0.9337175792507204,0.7272727272727273,26.5,0.03773584905660377,43.28022356912133
P00213,Ferramentas,Fornecedor G,MG,João,217,1519,1691,818,198,848,31,251.33,0.32,-0.39,low,0.48373743347131876,0.1283264340626848,62.01711491442543,0.11709047900650503,424999.03,172,0,0.9339622641509434,-47.54838709677419,27.266666666666666,62.01711491442543,0.057741308256632956
P00214,Livros,Fornecedor J,BA,Ana,52,208,2,239,43,186,6,398.33,1.98,0.46,critical,119.5,26.0,0.2510460251046025,21.5,796.66,0,50,0.9247311827956989,8.333333333333334,7.966666666666667,0.2510460251046025,9.000075314437778
P00215,Vestuário,Fornecedor B,GO,Ana,382,1528,356,263,34,148,44,428.69,1.46,-0.13,high,0.7387640449438202,1.0730337078651686,40.6083650190114,0.09550561797752809,152613.63999999998,0,26,0.918918918918919,0.5909090909090909,8.766666666666667,40.6083650190114,0.051699179706348665
P00216,Brinquedos,Fornecedor H,PE,Carlos,493,3451,406,863,133,572,8,880.37,1.39,0.15,high,2.125615763546798,1.2142857142857142,14.113557358053303,0.3275862068965517,357430.22000000003,0,87,0.9300699300699301,10.875,28.766666666666666,14.113557358053303,0.0724337186710178
P00217,Medicamentos,Fornecedor B,RJ,Roberto,470,3290,5716,218,71,305,7,960.94,0.33,-0.47,medium,0.03813855843247026,0.08222533240027992,786.605504587156,0.012421273617914626,5492733.04,2426,0,0.9311475409836065,-749.4285714285714,7.266666666666667,786.605504587156,0.001190664092424197
P00218,Jardinagem,Fornecedor D,PR,Juliana,144,864,340,80,22,95,34,893.11,1.76,0.39,low,0.23529411764705882,0.4235294117647059,127.5,0.06470588235294118,303657.4,0,0,0.9263157894736842,-5.764705882352941,2.6666666666666665,127.5,0.007903644040948779
P00219,Esportes,Fornecedor A,BA,Roberto,237,1659,842,1028,179,771,44,719.46,0.55,0.14,low,1.2209026128266034,0.2814726840855107,24.571984435797667,0.21258907363420426,605785.3200000001,0,0,0.9286640726329443,-13.75,34.266666666666666,24.571984435797667,0.05090912404414157
P00220,Cosméticos,Fornecedor E,GO,João,120,600,1,526,69,298,14,585.41,1.72,0.14,critical,526.0,120.0,0.05703422053231939,69.0,585.41,0,119,0.9261744966442953,8.5,17.533333333333335,0.05703422053231939,26.955467108522235
P00221,Ferramentas,Fornecedor I,CE,Pedro,316,1264,1398,1311,364,1562,16,689.57,0.33,0.4,low,0.9377682403433476,0.22603719599427755,31.990846681922196,0.2603719599427754,964018.8600000001,134,0,0.9321382842509603,-67.625,43.7,31.990846681922196,0.040797957002625444
P00222,Livros,Fornecedor A,BA,Ana,466,3262,3017,123,30,132,43,939.17,1.4,0.01,low,0.04076897580377859,0.1544580709313888,735.8536585365854,0.009943652635067949,2833475.8899999997,0,0,0.9090909090909091,-59.325581395348834,4.1,735.8536585365854,0.0013022874177341247
P00223,Livros,Fornecedor I,RJ,Roberto,169,845,1412,322,68,291,9,250.75,1.04,-0.09,medium,0.22804532577903683,0.11968838526912182,131.55279503105592,0.04815864022662889,354059.0,567,0,0.9347079037800687,-138.11111111111111,10.733333333333333,131.55279503105592,0.027283588328498923
P00224,Livros,Fornecedor H,BA,João,340,1700,264,405,81,349,10,535.59,0.64,0.37,high,1.5340909090909092,1.2878787878787878,19.555555555555557,0.3068181818181818,141395.76,0,76,0.9283667621776505,7.6,13.5,19.555555555555557,0.08592902644322573
P00225,Livros,Fornecedor F,RS,Ana,273,1365,1589,109,18,78,17,689.92,0.48,0.24,low,0.06859660163624921,0.17180616740088106,437.3394495412844,0.011327879169288861,1096282.88,224,0,0.9230769230769231,-77.41176470588235,3.6333333333333333,437.3394495412844,0.002982806773375865
P00226,Bebidas,Fornecedor G,SC,Pedro,234,1170,165,227,61,265,12,679.57,1.05,0.45,high,1.3757575757575757,1.4181818181818182,21.80616740088106,0.3696969696969697,112129.05,0,69,0.9207547169811321,5.75,7.566666666666666,21.80616740088106,0.06073359223145117
P00227,Jardinagem,Fornecedor C,PR,Roberto,480,2880,3309,735,252,1081,6,253.03,0.51,0.44,low,0.22212148685403446,0.14505893019038985,135.0612244897959,0.07615593834995467,837276.27,429,0,0.9324699352451434,-471.5,24.5,135.0612244897959,0.02633539345382379
P00228,Jardinagem,Fornecedor A,RJ,Ana,226,1130,1857,637,100,430,19,587.14,1.13,-0.12,medium,0.3430263866451265,0.12170166935918147,87.45682888540031,0.053850296176628974,1090318.98,727,0,0.9302325581395349,-85.84210526315789,21.233333333333334,87.45682888540031,0.017526980957444215
P00229,Automotivo,Fornecedor E,BA,Juliana,465,2790,3270,95,24,104,43,796.12,1.36,-0.05,low,0.0290519877675841,0.14220183486238533,1032.6315789473686,0.007339449541284404,2603312.4,480,0,0.9230769230769231,-65.23255813953489,3.1666666666666665,1032.6315789473686,0.0010947591230311047
P00230,Brinquedos,Fornecedor B,SC,Fernanda,54,324,575,480,103,444,41,475.6,1.71,-0.24,medium,0.8347826086956521,0.09391304347826086,35.9375,0.1791304347826087,273470.0,251,0,0.9279279279279279,-12.707317073170731,16.0,35.9375,0.05265659853000329
P00231,Móveis,Fornecedor E,SC,Juliana,223,1115,2040,276,60,261,29,793.5,1.45,0.16,medium,0.13529411764705881,0.10931372549019608,221.73913043478262,0.029411764705882353,1618740.0,925,0,0.9195402298850575,-62.6551724137931,9.2,221.73913043478262,0.005115089514066496
P00232,Livros,Fornecedor H,BA,Carlos,68,272,2,143,25,108,6,360.52,0.41,-0.14,critical,71.5,34.0,0.4195804195804196,12.5,721.04,0,66,0.9259259259259259,11.0,4.766666666666667,0.4195804195804196,5.949739265505381
P00233,Esportes,Fornecedor I,CE,Carlos,141,705,98,387,119,514,25,938.82,0.82,0.29,high,3.9489795918367347,1.4387755102040816,7.596899224806202,1.2142857142857142,92004.36,0,43,0.9260700389105059,1.72,12.9,7.596899224806202,0.12618967188076738
P00234,Móveis,Fornecedor B,RS,Ana,113,565,119,613,141,604,24,534.39,0.79,-0.38,medium,5.151260504201681,0.9495798319327731,5.823817292006526,1.184873949579832,63592.409999999996,0,0,0.9337748344370861,-0.25,20.433333333333334,5.823817292006526,0.28918545467926127
P00235,Jardinagem,Fornecedor C,MG,Fernanda,204,1020,498,671,163,700,25,596.35,1.86,-0.38,low,1.3473895582329318,0.40963855421686746,22.26527570789866,0.3273092369477912,296982.3,0,0,0.9314285714285714,-11.76,22.366666666666667,22.26527570789866,0.06778181730022295
P00236,Eletrônicos,Fornecedor C,RS,João,422,1688,2859,848,159,682,16,32.33,1.78,-0.3,medium,0.2966072053165442,0.14760405736271423,101.14386792452831,0.055613850996852045,92431.47,1171,0,0.9325513196480938,-152.3125,28.266666666666666,101.14386792452831,0.27523093595720155
P00237,Eletrônicos,Fornecedor A,BA,Juliana,498,1494,2014,366,58,249,16,171.1,0.93,-0.42,medium,0.1817279046673287,0.24726911618669314,165.08196721311475,0.028798411122144985,344595.39999999997,520,0,0.9317269076305221,-94.75,12.2,165.08196721311475,0.03186345493874846
P00238,Esportes,Fornecedor H,PR,João,166,498,838,676,92,396,6,633.3,0.42,0.12,medium,0.8066825775656324,0.19809069212410502,37.18934911242603,0.10978520286396182,530705.3999999999,340,0,0.9292929292929293,-112.0,22.533333333333335,37.18934911242603,0.03821329121580448
P00239,Automotivo,Fornecedor F,MG,Fernanda,107,642,558,576,163,700,37,420.45,1.82,-0.35,low,1.032258064516129,0.1917562724014337,29.0625,0.2921146953405018,234611.1,0,0,0.9314285714285714,-12.18918918918919,19.2,29.0625,0.0736538041038979
P00240,Jardinagem,Fornecedor H,RJ,João,235,1410,86,172,28,120,21,508.66,1.81,-0.34,high,2.0,2.7325581395348837,15.0,0.32558139534883723,43744.76,0,149,0.9333333333333333,7.095238095238095,5.733333333333333,15.0,0.11795698501946289
P00241,Esportes,Fornecedor I,RS,Fernanda,421,1684,2903,954,265,1136,4,63.91,1.75,-0.49,medium,0.3286255597657596,0.14502239063038236,91.28930817610063,0.09128487771271099,185530.72999999998,1219,0,0.9330985915492958,-620.5,31.8,91.28930817610063,0.1542601594894819
P00242,Bebidas,Fornecedor E,BA,Ana,214,1498,1832,176,36,157,34,834.3,1.74,0.28,medium,0.09606986899563319,0.1168122270742358,312.2727272727273,0.019650655021834062,1528437.5999999999,334,0,0.9171974522292994,-47.588235294117645,5.866666666666666,312.2727272727273,0.0034545080544995757
P00243,Medicamentos,Fornecedor C,RS,João,88,264,279,354,75,324,28,784.72,1.12,0.31,low,1.2688172043010753,0.3154121863799283,23.64406779661017,0.26881720430107525,218936.88,15,0,0.9259259259259259,-6.821428571428571,11.8,23.64406779661017,0.04850713137046623
P00244,Esportes,Fornecedor E,MG,Juliana,133,798,1024,666,150,645,38,186.17,0.6,-0.34,medium,0.650390625,0.1298828125,46.12612612612613,0.146484375,190638.08,226,0,0.9302325581395349,-23.44736842105263,22.2,46.12612612612613,0.1048059233496267
P00245,Alimentos,Fornecedor E,PE,Pedro,480,1440,391,585,118,507,41,634.7,1.11,0.24,high,1.4961636828644502,1.227621483375959,20.05128205128205,0.30179028132992325,248167.7,0,89,0.9309664694280079,2.1707317073170733,19.5,20.05128205128205,0.07071830862759335
P00246,Móveis,Fornecedor E,GO,Carlos,437,1748,3200,674,94,405,28,818.5,1.14,-0.07,medium,0.210625,0.1365625,142.433234421365,0.029375,2619200.0,1452,0,0.928395061728395,-98.67857142857143,22.466666666666665,142.433234421365,0.007719914477703115
P00247,Ferramentas,Fornecedor C,RS,Pedro,227,908,106,1100,207,891,17,641.21,1.13,-0.26,high,10.377358490566039,2.141509433962264,2.890909090909091,1.9528301886792452,67968.26000000001,0,121,0.9292929292929293,7.117647058823529,36.666666666666664,2.890909090909091,0.4855207415932083
P00248,Papelaria,Fornecedor J,RJ,João,13,91,163,73,20,85,14,311.09,1.22,0.12,medium,0.44785276073619634,0.07975460122699386,66.98630136986301,0.12269938650306748,50707.67,72,0,0.9411764705882353,-10.714285714285714,2.433333333333333,66.98630136986301,0.04318873259213054
P00249,Automotivo,Fornecedor D,RJ,Pedro,99,693,73,61,16,71,7,656.46,0.74,-0.32,high,0.8356164383561644,1.356164383561644,35.9016393442623,0.2191780821917808,47921.58,0,26,0.9014084507042254,3.7142857142857144,2.033333333333333,35.9016393442623,0.03818738864620073
P00250,Esportes,Fornecedor I,SP,Juliana,113,452,797,988,181,776,22,211.25,0.92,0.26,medium,1.2396486825595985,0.14178168130489335,24.2004048582996,0.22710163111668757,168366.25,345,0,0.9329896907216495,-31.09090909090909,32.93333333333333,24.2004048582996,0.17604478332207318
P00251,Jardinagem,Fornecedor J,RS,Juliana,402,2412,153,755,169,725,1,318.94,1.04,-0.45,high,4.934640522875817,2.627450980392157,6.079470198675496,1.1045751633986929,48797.82,0,249,0.9324137931034483,249.0,25.166666666666668,6.079470198675496,0.46416007928223024
P00252,Cosméticos,Fornecedor I,GO,João,128,384,718,1127,182,781,29,240.83,0.52,0.46,medium,1.5696378830083566,0.17827298050139276,19.11268855368234,0.25348189415041783,172915.94,334,0,0.9321382842509603,-20.344827586206897,37.56666666666667,19.11268855368234,0.19552853253436323
P00253,Eletrônicos,Fornecedor B,CE,Ana,142,710,93,103,17,73,31,557.37,1.07,-0.43,high,1.10752688172043,1.5268817204301075,27.087378640776702,0.1827956989247312,51835.41,0,49,0.9315068493150684,1.5806451612903225,3.433333333333333,27.087378640776702,0.059611759606029935
P00254,Alimentos,Fornecedor H,SC,Pedro,321,2247,4278,305,37,160,30,109.12,1.68,0.08,medium,0.07129499766245909,0.07503506311360449,420.78688524590166,0.008648901355773725,466815.36000000004,2031,0,0.925,-131.9,10.166666666666666,420.78688524590166,0.019600897451189266
P00255,Brinquedos,Fornecedor H,GO,Ana,105,525,550,961,313,1342,15,933.38,1.71,0.4,low,1.7472727272727273,0.19090909090909092,17.16961498439126,0.5690909090909091,513359.0,25,0,0.9329359165424739,-29.666666666666668,32.03333333333333,17.16961498439126,0.05615952968585337
P00256,Livros,Fornecedor G,SC,Ana,477,2862,140,397,65,282,18,334.18,1.0,-0.49,critical,2.835714285714286,3.407142857142857,10.57934508816121,0.4642857142857143,46785.200000000004,0,337,0.9219858156028369,18.72222222222222,13.233333333333333,10.57934508816121,0.25456768379744016
P00257,Papelaria,Fornecedor H,SC,Fernanda,443,3101,27,359,61,261,35,219.75,1.18,-0.0,critical,13.296296296296296,16.40740740740741,2.256267409470752,2.259259259259259,5933.25,0,416,0.9348659003831418,11.885714285714286,11.966666666666667,2.256267409470752,1.8151940336240677
P00258,Eletrodomésticos,Fornecedor C,PE,Maria,340,1700,62,582,106,454,30,497.05,0.36,-0.15,critical,9.387096774193548,5.483870967741935,3.195876288659794,1.7096774193548387,30817.100000000002,0,278,0.933920704845815,9.266666666666667,19.4,3.195876288659794,0.5665685609612845
P00259,Automotivo,Fornecedor F,SP,João,152,912,1091,577,84,362,34,277.72,1.45,0.08,low,0.5288725939505041,0.13932172318973418,56.72443674176776,0.076993583868011,302992.52,179,0,0.9281767955801105,-27.61764705882353,19.233333333333334,56.72443674176776,0.0571301232122826
P00260,Ferramentas,Fornecedor A,GO,Carlos,297,891,408,502,133,571,42,535.37,0.99,-0.27,medium,1.2303921568627452,0.7279411764705882,24.382470119521912,0.32598039215686275,218430.96,0,0,0.9316987740805605,-2.642857142857143,16.733333333333334,24.382470119521912,0.06894627025399697
P00261,Papelaria,Fornecedor G,GO,Juliana,37,222,105,124,16,71,11,349.16,1.06,-0.44,low,1.180952380952381,0.3523809523809524,25.403225806451612,0.1523809523809524,36661.8,0,0,0.9014084507042254,-6.181818181818182,4.133333333333334,25.403225806451612,0.1014680130271836
P00262,Esportes,Fornecedor A,PE,Juliana,287,2009,209,44,6,27,27,132.93,1.79,0.13,high,0.21052631578947367,1.3732057416267942,142.5,0.028708133971291867,27782.370000000003,0,78,0.8888888888888888,2.888888888888889,1.4666666666666666,142.5,0.0475121452921403
P00263,Bebidas,Fornecedor I,RS,João,242,968,1486,156,41,178,24,266.63,1.09,-0.08,medium,0.10497981157469717,0.16285329744279947,285.7692307692308,0.02759084791386272,396212.18,518,0,0.9213483146067416,-51.833333333333336,5.2,285.7692307692308,0.011811852931931573
P00264,Eletrônicos,Fornecedor A,RS,Fernanda,26,78,126,703,137,590,35,439.0,0.34,0.12,medium,5.579365079365079,0.20634920634920634,5.376955903271693,1.0873015873015872,55314.0,48,0,0.9288135593220339,-2.857142857142857,23.433333333333334,5.376955903271693,0.38127779585638355
P00265,Jardinagem,Fornecedor A,RS,Roberto,68,340,12,605,170,731,39,31.26,0.69,-0.29,critical,50.416666666666664,5.666666666666667,0.5950413223140496,14.166666666666666,375.12,0,56,0.9302325581395349,1.435897435897436,20.166666666666668,0.5950413223140496,48.384516954574536
P00266,Eletrônicos,Fornecedor G,PR,Roberto,99,693,68,801,197,848,8,770.87,1.11,-0.16,high,11.779411764705882,1.4558823529411764,2.546816479400749,2.8970588235294117,52419.16,0,31,0.9292452830188679,3.875,26.7,2.546816479400749,0.4584201654509534
P00267,Brinquedos,Fornecedor B,SC,Roberto,208,832,185,116,20,87,18,622.2,1.02,0.06,high,0.6270270270270271,1.1243243243243244,47.8448275862069,0.10810810810810811,115107.00000000001,0,23,0.9195402298850575,1.2777777777777777,3.8666666666666667,47.8448275862069,0.030232739972373527
P00268,Bebidas,Fornecedor E,PR,Fernanda,371,2226,4265,117,31,134,13,601.76,1.76,0.09,medium,0.02743259085580305,0.08698710433763189,1093.5897435897436,0.007268464243845252,2566506.4,2039,0,0.9253731343283582,-299.53846153846155,3.9,1093.5897435897436,0.001367617863723231
P00269,Livros,Fornecedor H,SP,Carlos,450,1800,174,34,4,21,24,546.5,1.22,-0.13,high,0.19540229885057472,2.586206896551724,153.52941176470588,0.022988505747126436,95091.0,0,276,0.7619047619047619,11.5,1.1333333333333333,153.52941176470588,0.010726567183014164
P00270,Jardinagem,Fornecedor H,PE,Juliana,35,245,484,867,209,899,23,590.72,1.47,-0.22,medium,1.7913223140495869,0.07231404958677685,16.74740484429066,0.4318181818181818,285908.48000000004,239,0,0.9299221357063404,-19.52173913043478,28.9,16.74740484429066,0.09097316735761037
P00271,Móveis,Fornecedor C,GO,João,34,238,145,715,156,670,12,934.72,1.1,-0.23,low,4.931034482758621,0.23448275862068965,6.083916083916084,1.0758620689655172,135534.4,0,0,0.9313432835820895,-9.25,23.833333333333332,6.083916083916084,0.1582624042309554
P00272,Vestuário,Fornecedor G,SC,Fernanda,403,1612,1574,652,116,500,30,9.56,1.05,-0.33,low,0.4142312579415502,0.2560355781448539,72.42331288343559,0.07369758576874205,15047.44,0,0,0.928,-39.03333333333333,21.733333333333334,72.42331288343559,1.2998888847538186
P00273,Alimentos,Fornecedor C,PR,Juliana,310,1860,3193,210,54,232,31,48.75,1.06,-0.17,medium,0.06576886940181648,0.0970873786407767,456.14285714285717,0.01691199498903852,155658.75,1333,0,0.9310344827586207,-93.0,7.0,456.14285714285717,0.04047315040111783
P00274,Eletrônicos,Fornecedor F,PR,Ana,348,1392,2430,1128,360,1547,28,192.3,1.0,-0.3,medium,0.4641975308641975,0.14320987654320988,64.62765957446808,0.14814814814814814,467289.0,1038,0,0.9308338720103426,-74.35714285714286,37.6,64.62765957446808,0.07241771152327574
P00275,Cosméticos,Fornecedor F,BA,Pedro,276,1932,3384,628,219,941,22,168.13,1.22,0.13,medium,0.18557919621749408,0.08156028368794327,161.656050955414,0.06471631205673758,568951.92,1452,0,0.9309245483528161,-141.27272727272728,20.933333333333334,161.656050955414,0.033113518625616026
P00276,Eletrônicos,Fornecedor C,PR,Pedro,470,3290,1175,1032,266,1144,44,182.01,0.73,0.07,low,0.8782978723404256,0.4,34.156976744186046,0.22638297872340427,213861.75,0,0,0.9300699300699301,-16.022727272727273,34.4,34.156976744186046,0.14476642036268755
P00277,Papelaria,Fornecedor G,CE,Fernanda,190,950,916,353,74,319,28,672.27,1.81,-0.12,low,0.3853711790393013,0.2074235807860262,77.8470254957507,0.08078602620087336,615799.32,0,0,0.9278996865203761,-25.928571428571427,11.766666666666667,77.8470254957507,0.017197160919242328
P00278,Eletrônicos,Fornecedor C,GO,Juliana,465,2325,250,35,6,25,13,460.02,0.87,-0.17,high,0.14,1.86,214.28571428571428,0.024,115005.0,0,215,0.96,16.53846153846154,1.1666666666666667,214.28571428571428,0.009130037824442416
P00279,Automotivo,Fornecedor H,CE,Maria,369,1107,808,439,77,332,25,991.79,0.55,-0.26,low,0.5433168316831684,0.4566831683168317,55.216400911161735,0.0952970297029703,801366.32,0,0,0.927710843373494,-17.56,14.633333333333333,55.216400911161735,0.01643443163421193
P00280,Eletrônicos,Fornecedor J,GO,Carlos,77,539,70,332,75,325,44,227.66,0.46,0.04,high,4.742857142857143,1.1,6.325301204819278,1.0714285714285714,15936.199999999999,0,7,0.9230769230769231,0.1590909090909091,11.066666666666666,6.325301204819278,0.624992156222939
P00281,Vestuário,Fornecedor D,PE,Roberto,360,1800,2691,692,140,600,7,311.52,0.32,0.42,medium,0.2571534745447789,0.13377926421404682,116.66184971098266,0.05202526941657377,838300.32,891,0,0.9333333333333333,-333.0,23.066666666666666,116.66184971098266,0.02476439469807193
P00282,Vestuário,Fornecedor A,GO,Carlos,421,1684,125,783,258,1108,6,984.26,1.02,0.19,critical,6.264,3.368,4.7892720306513406,2.064,123032.5,0,296,0.9314079422382672,49.333333333333336,26.1,4.7892720306513406,0.19092516205067767
P00283,Livros,Fornecedor D,CE,Carlos,468,2808,153,533,108,463,24,831.93,0.62,0.24,high,3.4836601307189543,3.0588235294117645,8.611632270168856,0.7058823529411765,127285.29,0,315,0.9330453563714903,13.125,17.766666666666666,8.611632270168856,0.12562331436727686
P00284,Ferramentas,Fornecedor G,GO,Fernanda,330,1320,1447,190,38,166,19,470.33,0.34,0.33,low,0.13130615065653076,0.22805805114029026,228.47368421052633,0.02626123013130615,680567.51,127,0,0.9156626506024096,-58.78947368421053,6.333333333333333,228.47368421052633,0.008375363084846644
P00285,Móveis,Fornecedor D,PE,Ana,58,348,138,414,85,366,19,555.04,1.18,-0.15,low,3.0,0.42028985507246375,10.0,0.6159420289855072,76595.51999999999,0,0,0.9289617486338798,-4.2105263157894735,13.8,10.0,0.16215047564139523
P00286,Cosméticos,Fornecedor F,PE,Carlos,184,920,1558,315,98,421,36,843.33,1.46,-0.44,medium,0.20218228498074453,0.11810012836970475,148.38095238095238,0.06290115532734275,1313908.1400000001,638,0,0.9311163895486936,-38.166666666666664,10.5,148.38095238095238,0.007192283624941999
P00287,Eletrônicos,Fornecedor I,SP,Pedro,61,183,237,387,104,445,9,481.5,0.45,0.12,medium,1.6329113924050633,0.25738396624472576,18.372093023255815,0.4388185654008439,114115.5,54,0,0.9348314606741573,-19.555555555555557,12.9,18.372093023255815,0.1017390275641784
P00288,Eletrônicos,Fornecedor A,GO,Ana,111,444,27,451,117,503,36,206.82,1.08,-0.31,critical,16.703703703703702,4.111111111111111,1.796008869179601,4.333333333333333,5584.139999999999,0,84,0.9304174950298211,2.3333333333333335,15.033333333333333,1.796008869179601,2.42293352244034
P00289,Alimentos,Fornecedor E,BA,João,225,900,1344,601,117,501,38,828.62,1.56,0.07,medium,0.44717261904761907,0.16741071428571427,67.08818635607321,0.08705357142857142,1113665.28,444,0,0.9341317365269461,-29.44736842105263,20.033333333333335,67.08818635607321,0.016189783702334693
P00290,Jardinagem,Fornecedor G,RS,Carlos,447,1788,2628,459,141,605,40,538.23,1.98,0.24,medium,0.17465753424657535,0.17009132420091325,171.76470588235293,0.05365296803652968,1414468.44,840,0,0.9322314049586777,-54.525,15.3,171.76470588235293,0.009735105860686436
P00291,Vestuário,Fornecedor A,RJ,Carlos,197,1182,183,855,107,460,29,153.89,1.43,0.28,high,4.672131147540983,1.0765027322404372,6.421052631578948,0.5846994535519126,28161.87,0,14,0.9304347826086956,0.4827586206896552,28.5,6.421052631578948,0.9108059940621841
P00292,Cosméticos,Fornecedor D,PE,João,66,330,562,515,164,706,24,506.08,0.72,-0.2,medium,0.9163701067615658,0.11743772241992882,32.7378640776699,0.2918149466192171,284416.95999999996,232,0,0.9291784702549575,-20.666666666666668,17.166666666666668,32.7378640776699,0.0543216550799221
P00293,Livros,Fornecedor F,MG,Carlos,56,224,8,1119,264,1133,5,413.79,1.52,0.01,critical,139.875,7.0,0.21447721179624665,33.0,3310.32,0,48,0.9320388349514563,9.6,37.3,0.21447721179624665,10.141013557601681
P00294,Brinquedos,Fornecedor B,RS,João,168,672,106,986,206,886,42,876.97,1.32,0.12,high,9.30188679245283,1.5849056603773586,3.2251521298174444,1.9433962264150944,92958.82,0,62,0.9300225733634312,1.4761904761904763,32.86666666666667,3.2251521298174444,0.31820541611866415
P00295,Ferramentas,Fornecedor J,SC,Ana,498,1494,841,250,58,250,26,126.93,0.66,0.32,low,0.2972651605231867,0.5921521997621879,100.91999999999999,0.06896551724137931,106748.13,0,0,0.928,-13.192307692307692,8.333333333333334,100.91999999999999,0.07025884200500748
P00296,Móveis,Fornecedor E,GO,Pedro,183,549,535,589,160,688,14,875.33,1.75,0.26,low,1.1009345794392524,0.34205607476635513,27.249575551782684,0.29906542056074764,468301.55000000005,0,0,0.9302325581395349,-25.142857142857142,19.633333333333333,27.249575551782684,0.03773209804665391
P00297,Bebidas,Fornecedor J,CE,João,251,1255,742,21,2,11,39,512.7,1.03,0.49,low,0.02830188679245283,0.33827493261455527,1060.0,0.0026954177897574125,380423.4,0,0,0.7272727272727273,-12.58974358974359,0.7,1060.0,0.001656049549002506
P00298,Móveis,Fornecedor A,RJ,Maria,291,1455,604,52,16,71,29,404.96,1.94,-0.49,low,0.08609271523178808,0.4817880794701987,348.46153846153845,0.026490066225165563,244595.84,0,0,0.9014084507042254,-10.793103448275861,1.7333333333333334,348.46153846153845,0.006377868078214249
P00299,Automotivo,Fornecedor F,MG,Fernanda,250,1750,215,84,18,79,6,162.81,1.53,-0.06,high,0.39069767441860465,1.1627906976744187,76.78571428571429,0.08372093023255814,35004.15,0,35,0.9113924050632911,5.833333333333333,2.8,76.78571428571429,0.07199146386928407
P00300,Papelaria,Fornecedor F,RS,Fernanda,379,1137,2249,388,76,327,7,701.12,1.4,-0.24,medium,0.17252112049799911,0.16851934192974655,173.89175257731958,0.03379279679857715,1576818.8800000001,1112,0,0.9296636085626911,-267.14285714285717,12.933333333333334,173.89175257731958,0.007381951185160847
P00301,Automotivo,Fornecedor D,GO,João,14,98,138,964,143,615,37,926.88,1.54,-0.38,medium,6.9855072463768115,0.10144927536231885,4.2946058091286305,1.036231884057971,127909.44,40,0,0.9300813008130081,-3.3513513513513513,32.13333333333333,4.2946058091286305,0.2260974639557487
P00302,Eletrônicos,Fornecedor H,SP,Fernanda,93,558,52,953,208,895,18,376.0,1.11,0.41,high,18.326923076923077,1.7884615384615385,1.6369359916054564,4.0,19552.0,0,41,0.929608938547486,2.2777777777777777,31.766666666666666,1.6369359916054564,1.4622545008183305
P00303,Eletrodomésticos,Fornecedor D,SC,Carlos,317,2219,3590,319,74,318,23,242.34,1.16,0.5,medium,0.08885793871866295,0.0883008356545961,337.61755485893417,0.020612813370473538,870000.6,1371,0,0.9308176100628931,-142.30434782608697,10.633333333333333,337.61755485893417,0.010999992413798334
